Customer_ID,Age,Gender,Shopping_Experience,Product_Quality,Delivery_Speed,Customer_Service,Return_Experience,Recommendation,Comments
Cust_7649,31.0,Male,5.0,1.0,2.0,5.0,,Yes,Comment_7649
Cust_7650,61.0,Male,1.0,1.0,1.0,4.0,Yes,No,Comment_7650
Cust_7651,45.0,Male,1.0,1.0,1.0,4.0,Yes,No,Comment_7651
Cust_7652,38.0,Male,4.0,3.0,3.0,1.0,Yes,No,Comment_7652
Cust_7653,35.0,Male,,3.0,2.0,5.0,No,No,Comment_7653
Cust_7654,19.0,Male,2.0,1.0,1.0,,Yes,Yes,
Cust_7655,56.0,Female,1.0,3.0,5.0,4.0,No,Yes,Comment_7655
Cust_7656,57.0,Female,3.0,2.0,4.0,2.0,Yes,No,Comment_7656
Cust_7657,34.0,Female,4.0,2.0,2.0,1.0,No,Yes,Comment_7657
Cust_7658,,Male,2.0,2.0,2.0,4.0,No,No,Comment_7658
Cust_7659,60.0,Male,5.0,5.0,4.0,5.0,No,Yes,Comment_7659
Cust_7660,,Male,1.0,4.0,3.0,5.0,Yes,No,Comment_7660
Cust_7661,56.0,Female,3.0,5.0,4.0,5.0,No,Yes,Comment_7661
Cust_7662,38.0,Female,1.0,5.0,4.0,5.0,Yes,No,
Cust_7663,56.0,Female,1.0,,2.0,3.0,Yes,No,Comment_7663
Cust_7664,19.0,Female,4.0,5.0,1.0,3.0,,No,Comment_7664
Cust_7665,55.0,Female,1.0,1.0,4.0,5.0,No,No,Comment_7665
Cust_7666,56.0,Male,4.0,5.0,1.0,4.0,No,Yes,Comment_7666
Cust_7667,34.0,Male,5.0,4.0,5.0,3.0,No,No,Comment_7667
Cust_7668,53.0,Female,1.0,2.0,3.0,3.0,No,Yes,
Cust_7669,33.0,Female,1.0,4.0,2.0,5.0,Yes,No,Comment_7669
Cust_7670,50.0,Female,1.0,2.0,2.0,3.0,No,Yes,Comment_7670
Cust_7671,37.0,Female,3.0,4.0,5.0,4.0,Yes,Yes,Comment_7671
Cust_7672,50.0,Male,4.0,2.0,1.0,4.0,Yes,Yes,Comment_7672
Cust_7673,49.0,Male,5.0,,4.0,1.0,No,Yes,Comment_7673
Cust_7674,25.0,,3.0,5.0,1.0,3.0,No,No,Comment_7674
Cust_7675,24.0,Male,5.0,1.0,5.0,,Yes,Yes,Comment_7675
Cust_7676,54.0,Female,1.0,5.0,2.0,2.0,,Yes,Comment_7676
Cust_7677,60.0,Male,1.0,2.0,3.0,5.0,Yes,Yes,Comment_7677
Cust_7678,64.0,,5.0,2.0,4.0,3.0,No,Yes,Comment_7678
Cust_7679,31.0,Female,1.0,4.0,3.0,2.0,Yes,No,Comment_7679
Cust_7680,63.0,Female,1.0,3.0,2.0,1.0,Yes,No,Comment_7680
Cust_7681,21.0,Male,,4.0,1.0,1.0,No,Yes,Comment_7681
Cust_7682,34.0,Male,2.0,5.0,4.0,5.0,Yes,No,Comment_7682
Cust_7683,18.0,Male,1.0,4.0,5.0,4.0,No,No,
Cust_7684,47.0,Male,2.0,1.0,5.0,1.0,No,Yes,
Cust_7685,28.0,Male,4.0,2.0,3.0,5.0,Yes,Yes,Comment_7685
Cust_7686,64.0,Male,4.0,4.0,1.0,5.0,Yes,Yes,Comment_7686
Cust_7687,37.0,Female,3.0,2.0,5.0,1.0,Yes,Yes,Comment_7687
Cust_7688,19.0,,4.0,5.0,3.0,,No,No,Comment_7688
Cust_7689,24.0,Male,2.0,4.0,5.0,2.0,Yes,Yes,
Cust_7690,59.0,Male,1.0,4.0,5.0,2.0,Yes,Yes,
Cust_7691,36.0,Female,1.0,2.0,4.0,1.0,Yes,No,
Cust_7692,29.0,Male,4.0,2.0,3.0,5.0,No,No,Comment_7692
Cust_7693,30.0,Female,1.0,4.0,2.0,5.0,No,No,Comment_7693
Cust_7694,29.0,Male,2.0,5.0,3.0,4.0,No,Yes,Comment_7694
Cust_7695,60.0,Female,5.0,2.0,1.0,3.0,No,Yes,
Cust_7696,,Male,4.0,1.0,1.0,,Yes,No,Comment_7696
Cust_7697,23.0,,2.0,,3.0,3.0,No,Yes,
Cust_7698,34.0,Female,5.0,2.0,5.0,1.0,No,Yes,Comment_7698
Cust_7699,21.0,,3.0,2.0,,5.0,No,Yes,Comment_7699
Cust_7700,38.0,Male,1.0,5.0,2.0,5.0,Yes,Yes,Comment_7700
Cust_7701,54.0,Male,4.0,1.0,4.0,1.0,Yes,Yes,Comment_7701
Cust_7702,27.0,Male,3.0,1.0,1.0,5.0,Yes,No,Comment_7702
Cust_7703,34.0,Male,1.0,,1.0,1.0,No,No,Comment_7703
Cust_7704,25.0,Male,5.0,5.0,2.0,4.0,No,Yes,Comment_7704
Cust_7705,34.0,Female,1.0,2.0,5.0,2.0,,No,Comment_7705
Cust_7706,47.0,Female,2.0,2.0,4.0,5.0,No,No,
Cust_7707,53.0,Female,4.0,4.0,4.0,5.0,No,No,Comment_7707
Cust_7708,59.0,Male,,5.0,5.0,5.0,No,,Comment_7708
Cust_7709,26.0,Female,3.0,5.0,,2.0,Yes,Yes,Comment_7709
Cust_7710,48.0,Female,1.0,5.0,1.0,5.0,Yes,No,Comment_7710
Cust_7711,21.0,Male,2.0,4.0,,3.0,Yes,Yes,
Cust_7712,59.0,,2.0,2.0,2.0,3.0,No,Yes,Comment_7712
Cust_7713,19.0,,4.0,1.0,3.0,2.0,No,No,
Cust_7714,62.0,Female,4.0,2.0,5.0,5.0,,Yes,Comment_7714
Cust_7715,20.0,Male,1.0,,3.0,,No,Yes,
Cust_7716,31.0,,2.0,3.0,5.0,3.0,No,No,Comment_7716
Cust_7717,27.0,Male,4.0,5.0,4.0,4.0,Yes,Yes,
Cust_7718,34.0,Female,5.0,3.0,2.0,1.0,No,Yes,Comment_7718
Cust_7719,38.0,Female,4.0,3.0,4.0,5.0,No,No,Comment_7719
Cust_7720,38.0,Female,3.0,,4.0,5.0,Yes,No,Comment_7720
Cust_7721,,Female,2.0,2.0,5.0,4.0,,Yes,
Cust_7722,34.0,Male,5.0,5.0,5.0,1.0,Yes,Yes,
Cust_7723,49.0,Male,4.0,,3.0,,Yes,No,Comment_7723
Cust_7724,49.0,Male,3.0,3.0,5.0,4.0,Yes,No,
Cust_7725,30.0,Male,2.0,2.0,1.0,1.0,,No,Comment_7725
Cust_7726,21.0,Female,1.0,3.0,3.0,3.0,Yes,No,Comment_7726
Cust_7727,31.0,Male,5.0,5.0,5.0,4.0,Yes,No,Comment_7727
Cust_7728,44.0,Female,4.0,1.0,4.0,3.0,Yes,Yes,Comment_7728
Cust_7729,44.0,Female,1.0,5.0,4.0,4.0,Yes,No,Comment_7729
Cust_7730,32.0,Male,,5.0,5.0,1.0,No,No,
Cust_7731,19.0,Male,2.0,3.0,3.0,3.0,Yes,Yes,Comment_7731
Cust_7732,43.0,Male,3.0,1.0,5.0,4.0,No,No,Comment_7732
Cust_7733,42.0,Male,3.0,3.0,2.0,1.0,No,Yes,Comment_7733
Cust_7734,51.0,Female,4.0,5.0,1.0,2.0,No,No,Comment_7734
Cust_7735,22.0,Male,2.0,1.0,4.0,3.0,Yes,No,Comment_7735
Cust_7736,52.0,Female,3.0,4.0,4.0,2.0,Yes,,Comment_7736
Cust_7737,30.0,Female,4.0,1.0,4.0,1.0,No,No,Comment_7737
Cust_7738,51.0,Male,4.0,2.0,1.0,1.0,Yes,No,Comment_7738
Cust_7739,53.0,Female,3.0,4.0,2.0,1.0,No,Yes,Comment_7739
Cust_7740,62.0,Female,1.0,2.0,,,Yes,No,Comment_7740
Cust_7741,34.0,Female,4.0,3.0,1.0,3.0,Yes,No,Comment_7741
Cust_7742,31.0,Male,4.0,2.0,1.0,3.0,No,No,Comment_7742
Cust_7743,47.0,Female,4.0,3.0,5.0,4.0,Yes,Yes,Comment_7743
Cust_7744,26.0,Female,5.0,5.0,4.0,4.0,No,,
Cust_7745,26.0,Female,4.0,2.0,3.0,1.0,,No,Comment_7745
Cust_7746,43.0,Female,4.0,3.0,2.0,5.0,No,Yes,Comment_7746
Cust_7747,64.0,Male,3.0,4.0,5.0,3.0,,Yes,Comment_7747
Cust_7748,39.0,Female,5.0,1.0,1.0,5.0,No,No,Comment_7748
Cust_7749,28.0,Male,1.0,2.0,3.0,1.0,Yes,Yes,Comment_7749
Cust_7750,55.0,Male,2.0,5.0,1.0,3.0,No,Yes,Comment_7750
Cust_7751,60.0,Male,3.0,1.0,3.0,5.0,Yes,Yes,Comment_7751
Cust_7752,22.0,Female,3.0,5.0,2.0,4.0,Yes,Yes,Comment_7752
Cust_7753,22.0,Female,5.0,3.0,2.0,1.0,No,No,Comment_7753
Cust_7754,30.0,Female,2.0,1.0,2.0,5.0,No,No,Comment_7754
Cust_7755,56.0,Male,3.0,4.0,4.0,2.0,No,No,Comment_7755
Cust_7756,47.0,Male,1.0,4.0,3.0,2.0,No,Yes,Comment_7756
Cust_7757,29.0,Female,4.0,3.0,5.0,1.0,,Yes,Comment_7757
Cust_7758,65.0,Female,,1.0,5.0,,Yes,Yes,Comment_7758
Cust_7759,21.0,Female,1.0,2.0,3.0,1.0,Yes,No,Comment_7759
Cust_7760,26.0,Female,2.0,4.0,5.0,,Yes,Yes,Comment_7760
Cust_7761,26.0,Female,3.0,1.0,4.0,5.0,Yes,No,
Cust_7762,49.0,Male,2.0,4.0,1.0,,No,Yes,Comment_7762
Cust_7763,39.0,Male,5.0,,1.0,2.0,Yes,Yes,
Cust_7764,61.0,Female,1.0,4.0,2.0,5.0,Yes,Yes,
Cust_7765,20.0,Male,4.0,1.0,5.0,2.0,,No,Comment_7765
Cust_7766,47.0,Male,2.0,3.0,4.0,1.0,Yes,No,Comment_7766
Cust_7767,42.0,Female,2.0,,3.0,5.0,No,No,Comment_7767
Cust_7768,59.0,Male,3.0,1.0,5.0,2.0,No,No,Comment_7768
Cust_7769,50.0,Male,4.0,2.0,5.0,5.0,Yes,Yes,Comment_7769
Cust_7770,59.0,Male,4.0,3.0,4.0,1.0,No,Yes,Comment_7770
Cust_7771,35.0,Male,4.0,3.0,2.0,4.0,Yes,No,Comment_7771
Cust_7772,27.0,Female,4.0,2.0,4.0,4.0,Yes,Yes,Comment_7772
Cust_7773,18.0,Male,1.0,5.0,5.0,1.0,No,Yes,Comment_7773
Cust_7774,42.0,Female,2.0,1.0,2.0,3.0,Yes,Yes,Comment_7774
Cust_7775,26.0,Female,1.0,,2.0,4.0,Yes,Yes,Comment_7775
Cust_7776,29.0,,2.0,1.0,1.0,5.0,,No,Comment_7776
Cust_7777,43.0,Male,4.0,3.0,3.0,1.0,Yes,Yes,Comment_7777
Cust_7778,44.0,Female,5.0,4.0,2.0,5.0,Yes,Yes,Comment_7778
Cust_7779,47.0,Male,4.0,2.0,2.0,2.0,,,
Cust_7780,43.0,Female,3.0,1.0,3.0,3.0,No,Yes,Comment_7780
Cust_7781,,,,1.0,3.0,5.0,Yes,Yes,Comment_7781
Cust_7782,35.0,Female,3.0,2.0,4.0,3.0,Yes,No,Comment_7782
Cust_7783,58.0,Female,4.0,2.0,3.0,3.0,Yes,Yes,Comment_7783
Cust_7784,37.0,Male,1.0,2.0,2.0,4.0,No,Yes,Comment_7784
Cust_7785,63.0,Male,3.0,5.0,5.0,1.0,No,Yes,
Cust_7786,18.0,Male,3.0,2.0,2.0,2.0,Yes,No,Comment_7786
Cust_7787,51.0,Male,4.0,,5.0,5.0,Yes,No,Comment_7787
Cust_7788,47.0,Male,3.0,1.0,5.0,2.0,No,Yes,Comment_7788
Cust_7789,46.0,Male,5.0,1.0,5.0,5.0,Yes,Yes,Comment_7789
Cust_7790,43.0,Male,4.0,5.0,3.0,2.0,No,Yes,Comment_7790
Cust_7791,56.0,Male,4.0,4.0,5.0,4.0,No,No,Comment_7791
Cust_7792,46.0,,4.0,2.0,4.0,4.0,Yes,No,Comment_7792
Cust_7793,26.0,Male,,4.0,2.0,4.0,No,Yes,Comment_7793
Cust_7794,39.0,Female,5.0,1.0,4.0,1.0,Yes,Yes,Comment_7794
Cust_7795,59.0,Male,5.0,4.0,3.0,2.0,Yes,Yes,Comment_7795
Cust_7796,30.0,Female,2.0,4.0,4.0,3.0,Yes,No,Comment_7796
Cust_7797,50.0,Male,4.0,4.0,3.0,4.0,No,Yes,Comment_7797
Cust_7798,30.0,Male,4.0,,4.0,4.0,Yes,No,Comment_7798
Cust_7799,29.0,Female,3.0,,1.0,4.0,No,No,Comment_7799
Cust_7800,29.0,Female,4.0,5.0,4.0,5.0,,No,Comment_7800
Cust_7801,36.0,,2.0,4.0,3.0,1.0,Yes,Yes,Comment_7801
Cust_7802,46.0,Male,1.0,4.0,1.0,3.0,No,No,Comment_7802
Cust_7803,32.0,Male,4.0,1.0,3.0,5.0,No,No,Comment_7803
Cust_7804,30.0,Male,3.0,1.0,5.0,3.0,Yes,Yes,Comment_7804
Cust_7805,25.0,Male,4.0,1.0,4.0,2.0,No,No,Comment_7805
Cust_7806,48.0,Male,1.0,4.0,2.0,2.0,Yes,No,
Cust_7807,60.0,Female,1.0,4.0,2.0,1.0,No,No,Comment_7807
Cust_7808,22.0,Female,1.0,,2.0,4.0,No,No,
Cust_7809,42.0,Male,3.0,2.0,3.0,1.0,No,No,Comment_7809
Cust_7810,61.0,Female,2.0,,2.0,1.0,Yes,Yes,Comment_7810
Cust_7811,18.0,Female,5.0,1.0,5.0,3.0,Yes,No,Comment_7811
Cust_7812,22.0,,3.0,2.0,3.0,4.0,No,Yes,Comment_7812
Cust_7813,26.0,Male,3.0,2.0,5.0,5.0,Yes,No,Comment_7813
Cust_7814,44.0,Female,3.0,4.0,4.0,2.0,Yes,,Comment_7814
Cust_7815,31.0,Female,2.0,1.0,4.0,1.0,Yes,Yes,
Cust_7816,44.0,Female,3.0,1.0,4.0,,Yes,No,Comment_7816
Cust_7817,51.0,Female,4.0,5.0,1.0,5.0,Yes,Yes,Comment_7817
Cust_7818,24.0,Female,5.0,4.0,1.0,3.0,No,No,Comment_7818
Cust_7819,62.0,Male,3.0,2.0,2.0,4.0,No,No,Comment_7819
Cust_7820,47.0,Female,2.0,2.0,4.0,4.0,No,No,
Cust_7821,26.0,Male,1.0,1.0,5.0,5.0,No,Yes,Comment_7821
Cust_7822,53.0,Male,,1.0,3.0,5.0,Yes,,Comment_7822
Cust_7823,27.0,Male,,5.0,3.0,3.0,No,Yes,Comment_7823
Cust_7824,65.0,Female,2.0,5.0,3.0,3.0,Yes,Yes,Comment_7824
Cust_7825,49.0,Male,1.0,,5.0,2.0,Yes,Yes,Comment_7825
Cust_7826,29.0,Male,4.0,4.0,3.0,4.0,No,No,Comment_7826
Cust_7827,19.0,Male,2.0,1.0,3.0,2.0,,No,Comment_7827
Cust_7828,38.0,Male,5.0,,2.0,3.0,Yes,No,Comment_7828
Cust_7829,60.0,Female,1.0,2.0,1.0,3.0,Yes,No,Comment_7829
Cust_7830,28.0,Male,1.0,1.0,2.0,2.0,No,No,Comment_7830
Cust_7831,50.0,Female,3.0,4.0,3.0,,Yes,Yes,Comment_7831
Cust_7832,29.0,Male,1.0,2.0,2.0,2.0,No,No,Comment_7832
Cust_7833,43.0,Male,1.0,2.0,4.0,5.0,Yes,No,Comment_7833
Cust_7834,22.0,Male,4.0,5.0,4.0,2.0,Yes,No,Comment_7834
Cust_7835,31.0,Male,2.0,2.0,4.0,3.0,Yes,No,
Cust_7836,51.0,Female,4.0,3.0,3.0,2.0,Yes,No,
Cust_7837,35.0,Male,5.0,2.0,,3.0,Yes,,Comment_7837
Cust_7838,47.0,,4.0,5.0,1.0,2.0,,Yes,Comment_7838
Cust_7839,51.0,Female,5.0,1.0,5.0,3.0,No,Yes,Comment_7839
Cust_7840,55.0,Female,5.0,5.0,5.0,4.0,No,No,Comment_7840
Cust_7841,35.0,Female,1.0,5.0,2.0,2.0,Yes,Yes,Comment_7841
Cust_7842,25.0,Male,3.0,2.0,,4.0,No,Yes,Comment_7842
Cust_7843,53.0,Male,2.0,1.0,5.0,,No,Yes,Comment_7843
Cust_7844,47.0,Female,4.0,3.0,4.0,,,No,Comment_7844
Cust_7845,46.0,Female,2.0,5.0,5.0,,Yes,No,Comment_7845
Cust_7846,18.0,Female,4.0,4.0,5.0,3.0,Yes,No,Comment_7846
Cust_7847,41.0,Male,4.0,1.0,5.0,3.0,,No,Comment_7847
Cust_7848,52.0,,3.0,2.0,3.0,5.0,Yes,Yes,Comment_7848
Cust_7849,49.0,Male,5.0,2.0,1.0,3.0,No,No,Comment_7849
Cust_7850,52.0,Male,1.0,2.0,1.0,5.0,Yes,Yes,Comment_7850
Cust_7851,45.0,Female,1.0,5.0,5.0,4.0,Yes,No,Comment_7851
Cust_7852,44.0,Female,2.0,5.0,1.0,1.0,Yes,No,Comment_7852
Cust_7853,48.0,,4.0,4.0,,5.0,Yes,Yes,
Cust_7854,64.0,Male,3.0,2.0,5.0,2.0,No,No,Comment_7854
Cust_7855,57.0,Male,4.0,2.0,2.0,4.0,Yes,No,Comment_7855
Cust_7856,32.0,Male,5.0,4.0,,3.0,No,Yes,Comment_7856
Cust_7857,25.0,Male,1.0,2.0,5.0,1.0,Yes,No,Comment_7857
Cust_7858,40.0,Male,5.0,5.0,4.0,3.0,No,Yes,
Cust_7859,36.0,Male,5.0,5.0,2.0,3.0,Yes,Yes,Comment_7859
Cust_7860,54.0,Male,2.0,1.0,4.0,2.0,Yes,Yes,Comment_7860
Cust_7861,32.0,Male,2.0,5.0,4.0,1.0,No,No,
Cust_7862,42.0,Male,4.0,,1.0,4.0,Yes,No,Comment_7862
Cust_7863,32.0,,1.0,3.0,5.0,2.0,,,Comment_7863
Cust_7864,24.0,Male,,4.0,5.0,3.0,Yes,No,Comment_7864
Cust_7865,,Female,,3.0,1.0,1.0,No,Yes,Comment_7865
Cust_7866,31.0,Female,1.0,,5.0,2.0,No,,Comment_7866
Cust_7867,20.0,Female,1.0,3.0,5.0,3.0,,No,Comment_7867
Cust_7868,42.0,Male,1.0,2.0,1.0,2.0,Yes,No,Comment_7868
Cust_7869,22.0,,,2.0,3.0,4.0,No,,Comment_7869
Cust_7870,52.0,Female,5.0,1.0,2.0,5.0,Yes,No,Comment_7870
Cust_7871,60.0,Female,4.0,4.0,2.0,4.0,Yes,No,
Cust_7872,18.0,Female,2.0,4.0,2.0,3.0,No,No,Comment_7872
Cust_7873,64.0,Male,2.0,4.0,1.0,5.0,Yes,No,Comment_7873
Cust_7874,32.0,Female,3.0,5.0,1.0,4.0,No,No,Comment_7874
Cust_7875,20.0,Female,5.0,2.0,5.0,4.0,Yes,No,Comment_7875
Cust_7876,21.0,Male,5.0,5.0,,5.0,No,No,Comment_7876
Cust_7877,44.0,Female,4.0,1.0,4.0,,Yes,No,Comment_7877
Cust_7878,48.0,Female,,3.0,5.0,,,Yes,Comment_7878
Cust_7879,27.0,Male,2.0,5.0,4.0,,No,Yes,Comment_7879
Cust_7880,37.0,Female,1.0,1.0,4.0,4.0,,No,Comment_7880
Cust_7881,48.0,Male,1.0,4.0,4.0,1.0,No,Yes,Comment_7881
Cust_7882,51.0,Female,2.0,2.0,,5.0,Yes,No,Comment_7882
Cust_7883,58.0,Male,5.0,5.0,4.0,4.0,No,Yes,Comment_7883
Cust_7884,24.0,Female,4.0,4.0,4.0,5.0,No,,Comment_7884
Cust_7885,47.0,Male,3.0,1.0,2.0,5.0,Yes,Yes,Comment_7885
Cust_7886,47.0,Male,1.0,3.0,,4.0,,No,Comment_7886
Cust_7887,42.0,Female,1.0,3.0,,3.0,,No,
Cust_7888,43.0,Male,,4.0,5.0,,No,Yes,Comment_7888
Cust_7889,42.0,Male,1.0,4.0,3.0,4.0,No,No,Comment_7889
Cust_7890,20.0,Female,5.0,1.0,4.0,4.0,No,No,Comment_7890
Cust_7891,55.0,Male,,2.0,4.0,4.0,No,No,Comment_7891
Cust_7892,55.0,Male,4.0,3.0,2.0,4.0,No,No,Comment_7892
Cust_7893,44.0,,4.0,4.0,3.0,4.0,No,No,
Cust_7894,27.0,Female,2.0,5.0,2.0,4.0,No,Yes,Comment_7894
Cust_7895,45.0,Female,1.0,4.0,3.0,1.0,,Yes,Comment_7895
Cust_7896,42.0,Male,,1.0,2.0,3.0,Yes,Yes,Comment_7896
Cust_7897,62.0,Female,3.0,3.0,2.0,2.0,Yes,Yes,
Cust_7898,64.0,Male,5.0,,4.0,2.0,No,Yes,Comment_7898
Cust_7899,,Male,5.0,5.0,4.0,5.0,Yes,Yes,Comment_7899
Cust_7900,31.0,Male,3.0,,5.0,,,Yes,Comment_7900
Cust_7901,46.0,,1.0,4.0,3.0,4.0,Yes,Yes,
Cust_7902,25.0,Male,2.0,,2.0,4.0,,No,Comment_7902
Cust_7903,26.0,Female,4.0,5.0,4.0,5.0,Yes,,Comment_7903
Cust_7904,23.0,Male,3.0,4.0,4.0,1.0,Yes,No,
Cust_7905,23.0,Male,2.0,5.0,2.0,1.0,Yes,Yes,
Cust_7906,54.0,Female,2.0,1.0,1.0,1.0,No,No,Comment_7906
Cust_7907,,Female,4.0,2.0,1.0,1.0,Yes,Yes,Comment_7907
Cust_7908,33.0,Female,3.0,2.0,1.0,,No,Yes,
Cust_7909,35.0,,5.0,4.0,2.0,2.0,No,Yes,
Cust_7910,54.0,Female,5.0,4.0,5.0,5.0,No,Yes,Comment_7910
Cust_7911,53.0,Female,4.0,5.0,1.0,2.0,No,No,Comment_7911
Cust_7912,38.0,Male,5.0,2.0,,3.0,No,Yes,
Cust_7913,60.0,Female,3.0,3.0,3.0,3.0,Yes,Yes,Comment_7913
Cust_7914,64.0,Female,4.0,4.0,2.0,,No,No,Comment_7914
Cust_7915,49.0,Male,2.0,4.0,1.0,2.0,Yes,Yes,Comment_7915
Cust_7916,26.0,Male,3.0,3.0,,1.0,Yes,No,Comment_7916
Cust_7917,65.0,Male,,5.0,1.0,1.0,No,No,
Cust_7918,,Male,2.0,3.0,2.0,1.0,No,No,Comment_7918
Cust_7919,36.0,Female,5.0,,3.0,2.0,,No,
Cust_7920,33.0,Male,3.0,5.0,4.0,5.0,Yes,No,Comment_7920
Cust_7921,35.0,Female,3.0,5.0,,5.0,No,Yes,Comment_7921
Cust_7922,55.0,Female,5.0,1.0,5.0,3.0,No,No,Comment_7922
Cust_7923,34.0,Male,1.0,1.0,1.0,2.0,,Yes,Comment_7923
Cust_7924,19.0,Female,5.0,5.0,2.0,3.0,Yes,No,Comment_7924
Cust_7925,65.0,Female,2.0,2.0,5.0,2.0,Yes,Yes,Comment_7925
Cust_7926,65.0,Female,3.0,2.0,3.0,,,Yes,Comment_7926
Cust_7927,59.0,Female,4.0,4.0,5.0,3.0,,Yes,Comment_7927
Cust_7928,41.0,Female,4.0,,3.0,1.0,No,No,Comment_7928
Cust_7929,65.0,Female,1.0,3.0,1.0,3.0,No,,Comment_7929
Cust_7930,30.0,Female,2.0,1.0,3.0,2.0,No,Yes,Comment_7930
Cust_7931,33.0,Female,5.0,3.0,4.0,2.0,,Yes,Comment_7931
Cust_7932,33.0,Male,,5.0,5.0,,No,No,Comment_7932
Cust_7933,54.0,Male,2.0,3.0,4.0,4.0,No,No,Comment_7933
Cust_7934,19.0,Female,3.0,2.0,5.0,3.0,Yes,No,Comment_7934
Cust_7935,39.0,Female,5.0,1.0,5.0,,Yes,No,
Cust_7936,62.0,Male,2.0,2.0,2.0,1.0,Yes,No,Comment_7936
Cust_7937,60.0,Female,2.0,1.0,4.0,3.0,Yes,Yes,Comment_7937
Cust_7938,46.0,Male,5.0,3.0,5.0,4.0,No,Yes,Comment_7938
Cust_7939,51.0,Female,5.0,2.0,5.0,5.0,,No,Comment_7939
Cust_7940,25.0,Male,5.0,2.0,3.0,5.0,Yes,No,Comment_7940
Cust_7941,,Female,,1.0,3.0,1.0,Yes,No,Comment_7941
Cust_7942,30.0,Male,1.0,4.0,4.0,3.0,Yes,No,Comment_7942
Cust_7943,52.0,Female,3.0,5.0,3.0,1.0,No,No,Comment_7943
Cust_7944,53.0,Male,,2.0,4.0,3.0,Yes,No,Comment_7944
Cust_7945,54.0,Female,5.0,2.0,4.0,4.0,Yes,No,Comment_7945
Cust_7946,21.0,Female,4.0,2.0,1.0,2.0,Yes,No,Comment_7946
Cust_7947,40.0,Female,5.0,5.0,1.0,,Yes,Yes,Comment_7947
Cust_7948,32.0,Male,1.0,5.0,3.0,,No,Yes,Comment_7948
Cust_7949,54.0,Female,5.0,1.0,4.0,1.0,,No,Comment_7949
Cust_7950,40.0,Female,3.0,3.0,4.0,2.0,No,No,Comment_7950
Cust_7951,56.0,Male,2.0,4.0,4.0,2.0,No,No,Comment_7951
Cust_7952,33.0,Female,5.0,1.0,3.0,4.0,Yes,Yes,
Cust_7953,54.0,Male,5.0,2.0,5.0,2.0,Yes,Yes,Comment_7953
Cust_7954,54.0,Male,4.0,3.0,5.0,4.0,Yes,No,Comment_7954
Cust_7955,28.0,,3.0,5.0,2.0,1.0,No,No,
Cust_7956,,Male,2.0,4.0,1.0,3.0,No,No,
Cust_7957,28.0,Male,4.0,3.0,5.0,2.0,Yes,Yes,Comment_7957
Cust_7958,,Male,3.0,2.0,3.0,3.0,,,Comment_7958
Cust_7959,44.0,Female,4.0,4.0,5.0,5.0,No,No,Comment_7959
Cust_7960,33.0,Male,4.0,3.0,,3.0,Yes,No,Comment_7960
Cust_7961,38.0,,5.0,4.0,2.0,1.0,No,No,
Cust_7962,63.0,Female,5.0,4.0,3.0,2.0,Yes,,Comment_7962
Cust_7963,29.0,Female,4.0,1.0,4.0,2.0,No,No,Comment_7963
Cust_7964,52.0,Male,1.0,5.0,2.0,3.0,Yes,No,Comment_7964
Cust_7965,56.0,Male,2.0,4.0,2.0,5.0,No,No,Comment_7965
Cust_7966,63.0,Male,2.0,3.0,3.0,2.0,Yes,Yes,
Cust_7967,19.0,Male,2.0,1.0,3.0,1.0,No,Yes,
Cust_7968,36.0,Male,1.0,,5.0,1.0,,No,Comment_7968
Cust_7969,23.0,Male,2.0,4.0,3.0,1.0,No,Yes,Comment_7969
Cust_7970,63.0,Male,5.0,1.0,2.0,5.0,Yes,Yes,Comment_7970
Cust_7971,41.0,Male,1.0,5.0,5.0,2.0,Yes,Yes,
Cust_7972,61.0,Female,2.0,1.0,2.0,4.0,No,No,Comment_7972
Cust_7973,39.0,Male,1.0,3.0,5.0,2.0,No,Yes,Comment_7973
Cust_7974,62.0,Male,1.0,3.0,4.0,4.0,Yes,No,Comment_7974
Cust_7975,,Female,,5.0,3.0,3.0,No,No,Comment_7975
Cust_7976,40.0,Female,3.0,5.0,5.0,1.0,No,No,Comment_7976
Cust_7977,44.0,Female,5.0,2.0,2.0,3.0,No,No,Comment_7977
Cust_7978,55.0,Female,1.0,1.0,5.0,5.0,No,No,Comment_7978
Cust_7979,44.0,Male,3.0,4.0,1.0,5.0,Yes,Yes,Comment_7979
Cust_7980,38.0,Female,1.0,4.0,5.0,1.0,No,Yes,Comment_7980
Cust_7981,36.0,Male,2.0,5.0,2.0,5.0,Yes,No,Comment_7981
Cust_7982,34.0,Male,3.0,4.0,1.0,5.0,No,No,Comment_7982
Cust_7983,59.0,Male,5.0,3.0,1.0,4.0,No,No,Comment_7983
Cust_7984,61.0,Male,5.0,3.0,3.0,3.0,Yes,Yes,
Cust_7985,48.0,Male,2.0,3.0,3.0,2.0,,Yes,Comment_7985
Cust_7986,36.0,Male,3.0,2.0,5.0,3.0,No,No,Comment_7986
Cust_7987,42.0,Female,2.0,4.0,4.0,2.0,Yes,No,
Cust_7988,35.0,Female,4.0,3.0,4.0,,Yes,No,Comment_7988
Cust_7989,61.0,Male,1.0,5.0,2.0,3.0,Yes,Yes,Comment_7989
Cust_7990,41.0,,5.0,1.0,3.0,3.0,,Yes,Comment_7990
Cust_7991,39.0,Male,1.0,3.0,3.0,4.0,,No,Comment_7991
